update_id,product_id,price,currency,update_time
1499,p_219,92.97,TRY,2026-01-20 11:41:30
1500,p_220,93.31,TRY,2026-01-20 11:41:35
1501,p_221,96.99,TRY,2026-01-20 11:41:40
1502,p_222,96.31,TRY,2026-01-20 11:41:45
1503,p_223,99.48,TRY,2026-01-20 11:41:50
1504,p_224,101.86,TRY,2026-01-20 11:41:55
1505,p_225,101.41,TRY,2026-01-20 11:42:00
1506,p_226,105.57,TRY,2026-01-20 11:42:05
1507,p_227,105.24,TRY,2026-01-20 11:42:10
1508,p_228,108.25,TRY,2026-01-20 11:42:15
1509,p_229,108.3,TRY,2026-01-20 11:42:20
1510,p_230,111.32,TRY,2026-01-20 11:42:25
1511,p_231,112.35,TRY,2026-01-20 11:42:30
1512,p_232,114.51,TRY,2026-01-20 11:42:35
1513,p_233,117.94,TRY,2026-01-20 11:42:40
1514,p_234,118.12,TRY,2026-01-20 11:42:45
1515,p_235,121.31,TRY,2026-01-20 11:42:50
1516,p_236,123.33,TRY,2026-01-20 11:42:55
1517,p_237,122.71,TRY,2026-01-20 11:43:00
1518,p_238,123.73,TRY,2026-01-20 11:43:05
1519,p_239,125.18,TRY,2026-01-20 11:43:10
1520,p_240,128.96,TRY,2026-01-20 11:43:15
1521,p_201,65.4,TRY,2026-01-20 11:43:20
1522,p_202,64.5,TRY,2026-01-20 11:43:25
1523,p_203,67.4,TRY,2026-01-20 11:43:30
1524,p_204,69.62,TRY,2026-01-20 11:43:35
1525,p_205,70.81,TRY,2026-01-20 11:43:40
1526,p_206,72.92,TRY,2026-01-20 11:43:45
1527,p_207,75.4,TRY,2026-01-20 11:43:50
1528,p_208,74.1,TRY,2026-01-20 11:43:55
1529,p_209,75.08,TRY,2026-01-20 11:44:00
1530,p_210,77.31,TRY,2026-01-20 11:44:05
1531,p_211,78.9,TRY,2026-01-20 11:44:10
1532,p_212,82.78,TRY,2026-01-20 11:44:15
1533,p_213,84.06,TRY,2026-01-20 11:44:20
1534,p_214,84.37,TRY,2026-01-20 11:44:25
1535,p_215,88.0,TRY,2026-01-20 11:44:30
1536,p_216,89.97,TRY,2026-01-20 11:44:35
1537,p_217,89.27,TRY,2026-01-20 11:44:40
1538,p_218,92.73,TRY,2026-01-20 11:44:45
1539,p_219,94.99,TRY,2026-01-20 11:44:50
1540,p_220,94.16,TRY,2026-01-20 11:44:55
1541,p_221,98.68,TRY,2026-01-20 11:45:00
1542,p_222,100.96,TRY,2026-01-20 11:45:05
1543,p_223,99.23,TRY,2026-01-20 11:45:10
1544,p_224,100.6,TRY,2026-01-20 11:45:15
1545,p_225,103.45,TRY,2026-01-20 11:45:20
1546,p_226,106.61,TRY,2026-01-20 11:45:25
1547,p_227,109.43,TRY,2026-01-20 11:45:30
1548,p_228,108.89,TRY,2026-01-20 11:45:35
1549,p_229,111.86,TRY,2026-01-20 11:45:40
1550,p_230,111.0,TRY,2026-01-20 11:45:45
1551,p_231,115.16,TRY,2026-01-20 11:45:50
1552,p_232,116.61,TRY,2026-01-20 11:45:55
1553,p_233,116.21,TRY,2026-01-20 11:46:00
1554,p_234,120.59,TRY,2026-01-20 11:46:05
1555,p_235,122.6,TRY,2026-01-20 11:46:10
1556,p_236,123.3,TRY,2026-01-20 11:46:15
1557,p_237,123.08,TRY,2026-01-20 11:46:20
1558,p_238,128.24,TRY,2026-01-20 11:46:25
1559,p_239,129.13,TRY,2026-01-20 11:46:30
1560,p_240,129.09,TRY,2026-01-20 11:46:35
1561,p_201,64.01,TRY,2026-01-20 11:46:40
1562,p_202,65.48,TRY,2026-01-20 11:46:45
1563,p_203,67.72,TRY,2026-01-20 11:46:50
1564,p_204,68.76,TRY,2026-01-20 11:46:55
1565,p_205,72.5,TRY,2026-01-20 11:47:00
1566,p_206,74.09,TRY,2026-01-20 11:47:05
1567,p_207,72.92,TRY,2026-01-20 11:47:10
1568,p_208,78.04,TRY,2026-01-20 11:47:15
1569,p_209,78.44,TRY,2026-01-20 11:47:20
1570,p_210,80.91,TRY,2026-01-20 11:47:25
1571,p_211,82.13,TRY,2026-01-20 11:47:30
1572,p_212,82.74,TRY,2026-01-20 11:47:35
1573,p_213,85.64,TRY,2026-01-20 11:47:40
1574,p_214,88.26,TRY,2026-01-20 11:47:45
1575,p_215,87.18,TRY,2026-01-20 11:47:50
1576,p_216,91.03,TRY,2026-01-20 11:47:55
1577,p_217,91.65,TRY,2026-01-20 11:48:00
1578,p_218,93.13,TRY,2026-01-20 11:48:05
1579,p_219,94.64,TRY,2026-01-20 11:48:10
1580,p_220,97.52,TRY,2026-01-20 11:48:15
1581,p_221,97.37,TRY,2026-01-20 11:48:20
1582,p_222,101.41,TRY,2026-01-20 11:48:25
1583,p_223,103.02,TRY,2026-01-20 11:48:30
1584,p_224,101.75,TRY,2026-01-20 11:48:35
1585,p_225,106.63,TRY,2026-01-20 11:48:40
1586,p_226,105.78,TRY,2026-01-20 11:48:45
1587,p_227,108.36,TRY,2026-01-20 11:48:50
1588,p_228,110.64,TRY,2026-01-20 11:48:55
1589,p_229,111.42,TRY,2026-01-20 11:49:00
1590,p_230,111.71,TRY,2026-01-20 11:49:05
1591,p_231,116.7,TRY,2026-01-20 11:49:10
1592,p_232,115.73,TRY,2026-01-20 11:49:15
1593,p_233,117.55,TRY,2026-01-20 11:49:20
1594,p_234,121.59,TRY,2026-01-20 11:49:25
1595,p_235,121.46,TRY,2026-01-20 11:49:30
1596,p_236,125.32,TRY,2026-01-20 11:49:35
1597,p_237,126.3,TRY,2026-01-20 11:49:40
1598,p_238,126.31,TRY,2026-01-20 11:49:45
1599,p_239,126.94,TRY,2026-01-20 11:49:50
1600,p_240,132.39,TRY,2026-01-20 11:49:55
